id,admin_level,admin_name,area_id,common_id,,dimension_id,dimension_name,F/M,Unit,year,value,colnames
2744,province,Tra Vinh,194,4,Labor Force,7,Labour force Index,female,number,2010,0.7157,LFI_F
2745,province,Tra Vinh,194,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2746,province,Tra Vinh,194,1,Empowerment,2,Empowerment index,male,number,2010,0.56472064,EI_M
2747,province,Tra Vinh,194,1,Empowerment,1,Empowerment index,female,number,2010,0.32828956,EI_F
2748,province,Trang,128,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2749,province,Trang,128,2,Reproductive health,3,Reproductive health index,female,number,2010,0.06624115,RHI_F
2750,province,Trang,128,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2751,province,Trang,128,1,Empowerment,1,Empowerment index,female,number,2010,0.14588554,EI_F
2752,province,Trang,128,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2753,province,Trang,128,1,Empowerment,2,Empowerment index,male,number,2010,0.39102218,EI_M
2754,province,Trat,129,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2755,province,Trat,129,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2756,province,Trat,129,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2757,province,Trat,129,1,Empowerment,2,Empowerment index,male,number,2010,0.38579567,EI_M
2758,province,Trat,129,2,Reproductive health,3,Reproductive health index,female,number,2010,0.06225728,RHI_F
2759,province,Trat,129,1,Empowerment,1,Empowerment index,female,number,2010,0.14076106,EI_F
2760,province,Tuyen Quang,195,1,Empowerment,2,Empowerment index,male,number,2010,0.63522489,EI_M
2761,province,Tuyen Quang,195,3,Violence,6,Violence Index,male,number,2010,1,VI_M
2762,province,Tuyen Quang,195,3,Violence,5,Violence Index,female,number,2010,0.01538462,VI_F
2763,province,Tuyen Quang,195,1,Empowerment,1,Empowerment index,female,number,2010,0.40577621,EI_F
2764,province,Tuyen Quang,195,4,Labor Force,8,Labour force Index,male,number,2010,0.8105,LFI_M
2765,province,Tuyen Quang,195,4,Labor Force,7,Labour force Index,female,number,2010,0.7157,LFI_F
2766,province,Ubon Ratchathani,130,2,Reproductive health,3,Reproductive health index,female,number,2010,0.05644225,RHI_F
2767,province,Ubon Ratchathani,130,1,Empowerment,1,Empowerment index,female,number,2010,0.15490663,EI_F
2768,province,Ubon Ratchathani,130,1,Empowerment,2,Empowerment index,male,number,2010,0.4316508,EI_M
2769,province,Ubon Ratchathani,130,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2770,province,Ubon Ratchathani,130,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2771,province,Ubon Ratchathani,130,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2772,province,Udon Thani,131,1,Empowerment,1,Empowerment index,female,number,2010,0.15490663,EI_F
2773,province,Udon Thani,131,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2774,province,Udon Thani,131,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2775,province,Udon Thani,131,2,Reproductive health,3,Reproductive health index,female,number,2010,0.05644225,RHI_F
2776,province,Udon Thani,131,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2777,province,Udon Thani,131,1,Empowerment,2,Empowerment index,male,number,2010,0.4316508,EI_M
2778,province,Uthaithani,132,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2779,province,Uthaithani,132,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2780,province,Uthaithani,132,2,Reproductive health,3,Reproductive health index,female,number,2010,0.07034235,RHI_F
2781,province,Uthaithani,132,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2782,province,Uthaithani,132,1,Empowerment,1,Empowerment index,female,number,2010,0.14429149,EI_F
2783,province,Uthaithani,132,1,Empowerment,2,Empowerment index,male,number,2010,0.40784484,EI_M
2784,province,Uttaradit,133,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2785,province,Uttaradit,133,2,Reproductive health,3,Reproductive health index,female,number,2010,0.07034235,RHI_F
2786,province,Uttaradit,133,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2787,province,Uttaradit,133,1,Empowerment,2,Empowerment index,male,number,2010,0.40784484,EI_M
2788,province,Uttaradit,133,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2789,province,Uttaradit,133,1,Empowerment,1,Empowerment index,female,number,2010,0.14429149,EI_F
2790,province,Vientiane,39,1,Empowerment,2,Empowerment index,male,number,2010,0.796789,EI_M
2791,province,Vientiane,39,4,Labor Force,8,Labour force Index,male,number,2010,0.8159,LFI_M
2792,province,Vientiane,39,4,Labor Force,7,Labour force Index,female,number,2010,0.8091,LFI_F
2793,province,Vientiane,39,1,Empowerment,1,Empowerment index,female,number,2010,0.45140786,EI_F
2794,province,Vientiane [prefecture],38,1,Empowerment,2,Empowerment index,male,number,2010,0.796789,EI_M
2795,province,Vientiane [prefecture],38,1,Empowerment,1,Empowerment index,female,number,2010,0.45140786,EI_F
2796,province,Vientiane [prefecture],38,4,Labor Force,8,Labour force Index,male,number,2010,0.8159,LFI_M
2797,province,Vientiane [prefecture],38,4,Labor Force,7,Labour force Index,female,number,2010,0.8091,LFI_F
2798,province,Vinh Long,196,1,Empowerment,2,Empowerment index,male,number,2010,0.60151697,EI_M
2799,province,Vinh Long,196,4,Labor Force,8,Labour force Index,male,number,2010,0.8105,LFI_M
2800,province,Vinh Long,196,3,Violence,6,Violence Index,male,number,2010,1,VI_M
2801,province,Vinh Long,196,3,Violence,5,Violence Index,female,number,2010,0.0141844,VI_F
2802,province,Vinh Long,196,4,Labor Force,7,Labour force Index,female,number,2010,0.7157,LFI_F
2803,province,Vinh Long,196,1,Empowerment,1,Empowerment index,female,number,2010,0.39782161,EI_F
2804,province,Vinh Long,196,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2805,province,Vinh Long,196,2,Reproductive health,3,Reproductive health index,female,number,2010,0.33648869,RHI_F
2806,province,Vinh Phuc,197,3,Violence,5,Violence Index,female,number,2010,0.01592357,VI_F
2807,province,Vinh Phuc,197,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2808,province,Vinh Phuc,197,2,Reproductive health,3,Reproductive health index,female,number,2010,0.31422313,RHI_F
2809,province,Vinh Phuc,197,1,Empowerment,1,Empowerment index,female,number,2010,0.44592569,EI_F
2810,province,Vinh Phuc,197,4,Labor Force,7,Labour force Index,female,number,2010,0.7157,LFI_F
2811,province,Vinh Phuc,197,1,Empowerment,2,Empowerment index,male,number,2010,0.72752837,EI_M
2812,province,Vinh Phuc,197,4,Labor Force,8,Labour force Index,male,number,2010,0.8105,LFI_M
2813,province,Vinh Phuc,197,3,Violence,6,Violence Index,male,number,2010,1,VI_M
2814,province,Xaignabouri,41,1,Empowerment,2,Empowerment index,male,number,2010,0.796789,EI_M
2815,province,Xaignabouri,41,4,Labor Force,8,Labour force Index,male,number,2010,0.8159,LFI_M
2816,province,Xaignabouri,41,4,Labor Force,7,Labour force Index,female,number,2010,0.8091,LFI_F
2817,province,Xaignabouri,41,1,Empowerment,1,Empowerment index,female,number,2010,0.45140786,EI_F
2818,province,Xaisomboun,42,1,Empowerment,2,Empowerment index,male,number,2010,0.796789,EI_M
2819,province,Xaisomboun,42,4,Labor Force,7,Labour force Index,female,number,2010,0.8091,LFI_F
2820,province,Xaisomboun,42,1,Empowerment,1,Empowerment index,female,number,2010,0.45140786,EI_F
2821,province,Xaisomboun,42,4,Labor Force,8,Labour force Index,male,number,2010,0.8159,LFI_M
2822,province,Xiangkhoang,43,4,Labor Force,8,Labour force Index,male,number,2010,0.8159,LFI_M
2823,province,Xiangkhoang,43,1,Empowerment,1,Empowerment index,female,number,2010,0.45140786,EI_F
2824,province,Xiangkhoang,43,1,Empowerment,2,Empowerment index,male,number,2010,0.796789,EI_M
2825,province,Xiangkhoang,43,4,Labor Force,7,Labour force Index,female,number,2010,0.8091,LFI_F
2826,province,Yala,134,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2827,province,Yala,134,2,Reproductive health,3,Reproductive health index,female,number,2010,0.06624115,RHI_F
2828,province,Yala,134,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2829,province,Yala,134,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2830,province,Yala,134,1,Empowerment,1,Empowerment index,female,number,2010,0.14588554,EI_F
2831,province,Yala,134,1,Empowerment,2,Empowerment index,male,number,2010,0.39102218,EI_M
2832,province,Yangon,58,2,Reproductive health,3,Reproductive health index,female,number,2010,0.03387333,RHI_F
2833,province,Yangon,58,4,Labor Force,8,Labour force Index,male,number,2010,0.8647,LFI_M
2834,province,Yangon,58,1,Empowerment,1,Empowerment index,female,number,2010,0.14536182,EI_F
2835,province,Yangon,58,4,Labor Force,7,Labour force Index,female,number,2010,0.5802,LFI_F
2836,province,Yangon,58,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2837,province,Yangon,58,1,Empowerment,2,Empowerment index,male,number,2010,0.6753005,EI_M
2838,province,Yasothon,135,4,Labor Force,7,Labour force Index,female,number,2010,0.6466,LFI_F
2839,province,Yasothon,135,2,Reproductive health,4,Reproductive health index,male,number,2010,1,RHI_M
2840,province,Yasothon,135,2,Reproductive health,3,Reproductive health index,female,number,2010,0.05644225,RHI_F
2841,province,Yasothon,135,1,Empowerment,1,Empowerment index,female,number,2010,0.15490663,EI_F
2842,province,Yasothon,135,1,Empowerment,2,Empowerment index,male,number,2010,0.4316508,EI_M
2843,province,Yasothon,135,4,Labor Force,8,Labour force Index,male,number,2010,0.8131,LFI_M
2844,province,Yen Bai,198,1,Empowerment,1,Empowerment index,female,number,2010,0.33607974,EI_F
2845,province,Yen Bai,198,4,Labor Force,8,Labour force Index,male,number,2010,0.8105,LFI_M
2846,province,Yen Bai,198,4,Labor Force,7,Labour force Index,female,number,2010,0.7157,LFI_F
2847,province,Yen Bai,198,3,Violence,6,Violence Index,male,number,2010,1,VI_M
2848,province,Yen Bai,198,1,Empowerment,2,Empowerment index,male,number,2010,0.54899608,EI_M
2849,province,Yen Bai,198,3,Violence,5,Violence Index,female,number,2010,0.01538462,VI_F
2850,province,Amnat Charoen,59,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
2851,province,Amnat Charoen,59,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
2852,province,Amnat Charoen,59,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
2853,province,Amnat Charoen,59,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
2854,province,Amnat Charoen,59,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2855,province,Amnat Charoen,59,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
2856,province,An Giang,142,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2857,province,An Giang,142,2,Reproductive health,3,Reproductive health index,female,number,2015,0.35136418,RHI_F
2858,province,An Giang,142,3,Violence,6,Violence Index,male,number,2015,1,VI_M
2859,province,An Giang,142,1,Empowerment,1,Empowerment index,female,number,2015,0.365261,EI_F
2860,province,An Giang,142,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2861,province,An Giang,142,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2862,province,An Giang,142,3,Violence,5,Violence Index,female,number,2015,0.02392345,VI_F
2863,province,An Giang,142,1,Empowerment,2,Empowerment index,male,number,2015,0.6014072,EI_M
2864,province,Ang Thong,60,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
2865,province,Ang Thong,60,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
2866,province,Ang Thong,60,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2867,province,Ang Thong,60,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
2868,province,Ang Thong,60,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
2869,province,Ang Thong,60,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
2870,province,Attapeu,26,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2871,province,Attapeu,26,3,Violence,6,Violence Index,male,number,2015,0.02717391,VI_M
2872,province,Attapeu,26,3,Violence,5,Violence Index,female,number,2015,0.01335114,VI_F
2873,province,Attapeu,26,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
2874,province,Attapeu,26,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
2875,province,Attapeu,26,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
2876,province,Attapeu,26,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
2877,province,Attapeu,26,2,Reproductive health,3,Reproductive health index,female,number,2015,0.02047178,RHI_F
2878,province,Ayeyarwaddy,44,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
2879,province,Ayeyarwaddy,44,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
2880,province,Ayeyarwaddy,44,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
2881,province,Ayeyarwaddy,44,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
2882,province,Ayeyarwaddy,44,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2883,province,Ayeyarwaddy,44,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
2884,province,Ayutthaya,104,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
2885,province,Ayutthaya,104,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
2886,province,Ayutthaya,104,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
2887,province,Ayutthaya,104,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2888,province,Ayutthaya,104,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
2889,province,Ayutthaya,104,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
2890,province,Ba Ria-Vung Tau,143,2,Reproductive health,3,Reproductive health index,female,number,2015,0.3738481,RHI_F
2891,province,Ba Ria-Vung Tau,143,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2892,province,Ba Ria-Vung Tau,143,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2893,province,Ba Ria-Vung Tau,143,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2894,province,Ba Ria-Vung Tau,143,3,Violence,5,Violence Index,female,number,2015,0.0456621,VI_F
2895,province,Ba Ria-Vung Tau,143,3,Violence,6,Violence Index,male,number,2015,1,VI_M
2896,province,Ba Ria-Vung Tau,143,1,Empowerment,2,Empowerment index,male,number,2015,0.69762464,EI_M
2897,province,Ba Ria-Vung Tau,143,1,Empowerment,1,Empowerment index,female,number,2015,0.42719819,EI_F
2898,province,Bac Giang,149,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2899,province,Bac Giang,149,1,Empowerment,2,Empowerment index,male,number,2015,0.74296622,EI_M
2900,province,Bac Giang,149,1,Empowerment,1,Empowerment index,female,number,2015,0.44961606,EI_F
2901,province,Bac Giang,149,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2902,province,Bac Kan,150,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2903,province,Bac Kan,150,1,Empowerment,1,Empowerment index,female,number,2015,0.39721937,EI_F
2904,province,Bac Kan,150,1,Empowerment,2,Empowerment index,male,number,2015,0.67072208,EI_M
2905,province,Bac Kan,150,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2906,province,Bac Lieu,148,3,Violence,5,Violence Index,female,number,2015,0.02392345,VI_F
2907,province,Bac Lieu,148,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2908,province,Bac Lieu,148,3,Violence,6,Violence Index,male,number,2015,1,VI_M
2909,province,Bac Lieu,148,1,Empowerment,2,Empowerment index,male,number,2015,0.55394703,EI_M
2910,province,Bac Lieu,148,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
2911,province,Bac Lieu,148,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2912,province,Bac Lieu,148,1,Empowerment,1,Empowerment index,female,number,2015,0.32796925,EI_F
2913,province,Bac Lieu,148,2,Reproductive health,3,Reproductive health index,female,number,2015,0.35136418,RHI_F
2914,province,Bac Ninh,151,2,Reproductive health,3,Reproductive health index,female,number,2015,0.32844309,RHI_F
2915,province,Bac Ninh,151,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
2916,province,Bac Ninh,151,1,Empowerment,2,Empowerment index,male,number,2015,0.76130615,EI_M
2917,province,Bac Ninh,151,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
2918,province,Bac Ninh,151,3,Violence,6,Violence Index,male,number,2015,1,VI_M
